Username,Freq(11pm-6am),Freq(6am-11pm),Total Freq
3286,RosalieWilliams,1.0,0.0,1.0
3287,barras10,0.0,1.0,1.0
3288,tampines1,1.0,0.0,1.0
3289,typezero3,0.0,1.0,1.0
3290,dawnstaley,0.0,1.0,1.0
3291,krizzizzle,0.0,1.0,1.0
3292,psychofreckles,2.0,0.0,2.0
3293,Pyr3xx_stacks,0.0,1.0,1.0
3294,vanessahok,1.0,0.0,1.0
3295,echo0000,0.0,1.0,1.0
3296,xelmarj,1.0,0.0,1.0
3297,yiddidea,0.0,1.0,1.0
3298,margauxantonio,1.0,0.0,1.0
3299,ert47,0.0,1.0,1.0
3300,OneBigPun,0.0,1.0,1.0
3301,_Cube_,1.0,0.0,1.0
3302,HisPatd,0.0,1.0,1.0
3303,d_av,1.0,0.0,1.0
3304,biatchillicious,1.0,0.0,1.0
3305,Joanlevynj,0.0,1.0,1.0
3306,hugoahlberg,1.0,0.0,1.0
3307,Samuraiox,0.0,1.0,1.0
3308,wonder_nat,1.0,3.0,4.0
3309,heatherforeal,0.0,1.0,1.0
3310,flacotechs,0.0,1.0,1.0
3311,Skip145,1.0,0.0,1.0
3312,KirstyMarie_x,1.0,0.0,1.0
3313,NikkayPandarr,1.0,0.0,1.0
3314,KammFlower,1.0,0.0,1.0
3315,JustJulia101,0.0,1.0,1.0
3316,robtdvis,1.0,0.0,1.0
3317,brianaIScool,0.0,1.0,1.0
3318,MiiCHELLEYx,1.0,0.0,1.0
3319,JD_babiee,0.0,1.0,1.0
3320,SugarSickness,0.0,1.0,1.0
3321,chamelledesigns,1.0,0.0,1.0
3322,MentalElastic,0.0,1.0,1.0
3323,brianzwolinski,0.0,1.0,1.0
3324,Fallen_Angel69,1.0,0.0,1.0
3325,aristeia,0.0,1.0,1.0
3326,sowrongitslucy,1.0,0.0,1.0
3327,bandreini,0.0,1.0,1.0
3328,silviastraka,1.0,0.0,1.0
3329,meaningful,1.0,0.0,1.0
3330,peacelovejessxo,0.0,1.0,1.0
3331,erintrep,0.0,1.0,1.0
3332,MAVinBKK,0.0,1.0,1.0
3333,Doublelattemama,1.0,0.0,1.0
3334,WalkInTheSun_,1.0,0.0,1.0
3335,whit_lyman,0.0,1.0,1.0
3336,mrsess,0.0,1.0,1.0
3337,elci89,0.0,1.0,1.0
3338,FoodStories,1.0,0.0,1.0
3339,NOTbernard,0.0,1.0,1.0
3340,csbagnall,0.0,1.0,1.0
3341,BAARBROYE,0.0,1.0,1.0
3342,joanne7964,0.0,1.0,1.0
3343,Dutchrudder,2.0,0.0,2.0
3344,mackenzie834,0.0,1.0,1.0
3345,adamy,1.0,1.0,2.0
3346,MiaCucina,1.0,1.0,2.0
3347,Rihannafreaky,0.0,1.0,1.0
3348,AlohaArleen,0.0,2.0,2.0
3349,DanTheManAUS,1.0,0.0,1.0
3350,ChEmIcALbUlLeTs,1.0,0.0,1.0
3351,danielmardjuadi,0.0,1.0,1.0
3352,ChristophorRick,1.0,0.0,1.0
3353,ctswestcork,1.0,0.0,1.0
3354,moodie,0.0,1.0,1.0
3355,JuiceMy,1.0,0.0,1.0
3356,TogetherUK,1.0,0.0,1.0
3357,DanaAlexandra4,0.0,1.0,1.0
3358,Letanya,1.0,0.0,1.0
3359,Dagyyy,0.0,1.0,1.0
3360,shellrawlins,3.0,1.0,4.0
3361,AnJSkii_Manson,1.0,0.0,1.0
3362,hhhallahhh,0.0,1.0,1.0
3363,waterprotein,1.0,0.0,1.0
3364,maxinemartinez,1.0,0.0,1.0
3365,TheBlackTomato,0.0,1.0,1.0
3366,Vane_v07,1.0,0.0,1.0
3367,calimonroe,0.0,1.0,1.0
3368,storexclusive,0.0,1.0,1.0
3369,Stezylee,0.0,1.0,1.0
3370,BSBSavedMyLife,0.0,1.0,1.0
3371,TVFanUK,2.0,0.0,2.0
3372,joexy,0.0,1.0,1.0
3373,LayDeeTwisted,0.0,1.0,1.0
3374,Brandonxx93,1.0,0.0,1.0
3375,natbubba,0.0,1.0,1.0
3376,fireladyM,0.0,1.0,1.0
3377,PixiePoison,0.0,1.0,1.0
3378,TotallyM,1.0,1.0,2.0
3379,ItsAshleyFOOL,1.0,0.0,1.0
3380,MelissaJeskie,0.0,1.0,1.0
3381,StewieB,0.0,1.0,1.0
3382,stereojammy,0.0,2.0,2.0
3383,teale,1.0,0.0,1.0
3384,aliang86,0.0,1.0,1.0
3385,hysteriaville,0.0,1.0,1.0
3386,deadlyknitshade,1.0,1.0,2.0
3387,willofiron,1.0,0.0,1.0
3388,DMB_,0.0,1.0,1.0
3389,claytonIS,0.0,1.0,1.0
3390,sigitt,0.0,1.0,1.0
3391,hummingbird604,1.0,0.0,1.0
3392,SylvieDog,0.0,2.0,2.0
3393,purpleyez,1.0,0.0,1.0
3394,Flipncrazy,0.0,1.0,1.0
3395,ajjayco,1.0,0.0,1.0
3396,KylePlaysSax,1.0,0.0,1.0
3397,crystalynnmaria,0.0,1.0,1.0
3398,KingKrusty,0.0,1.0,1.0
3399,VVBastone,0.0,1.0,1.0
3400,infinitin,1.0,0.0,1.0
3401,Miamoodles,1.0,1.0,2.0
3402,LuvMyGurlz,1.0,0.0,1.0
3403,apaigeparker,0.0,1.0,1.0
3404,assyla14,0.0,1.0,1.0
3405,farhaghouse,0.0,1.0,1.0
3406,darrenwilliger,1.0,0.0,1.0
3407,Adi1995,1.0,0.0,1.0
3408,MsVFAB,0.0,1.0,1.0
3409,oilcan,0.0,1.0,1.0
3410,andrewscott09,1.0,0.0,1.0
3411,lennonbone,0.0,1.0,1.0
3412,rouseymousey,1.0,0.0,1.0
3413,JulieChinkk,0.0,1.0,1.0
3414,CierraJane,0.0,1.0,1.0
3415,schaeferj89,1.0,0.0,1.0
3416,shelley0673,0.0,1.0,1.0
3417,fbassy,1.0,0.0,1.0
3418,zwzzy,0.0,1.0,1.0
3419,TheDeanJackson,0.0,1.0,1.0
3420,Henre,0.0,1.0,1.0
3421,ocomik,1.0,0.0,1.0
3422,edwardnunez,0.0,1.0,1.0
3423,BrandyHuston,0.0,1.0,1.0
3424,emilystephen,0.0,1.0,1.0
3425,sammiefowler,1.0,0.0,1.0
3426,valentine1052,1.0,0.0,1.0
3427,baiganchoka,0.0,1.0,1.0
3428,alely_noemi,0.0,2.0,2.0
3429,taluta,1.0,0.0,1.0
3430,amyty,1.0,0.0,1.0
3431,camgroth,1.0,0.0,1.0
3432,NicolleGregory,0.0,1.0,1.0
3433,swhitef4d,0.0,1.0,1.0
3434,Pattie96740,0.0,1.0,1.0
3435,BrianSoegaard,0.0,1.0,1.0
3436,Stephie_2011,0.0,1.0,1.0
3437,britntx3,0.0,1.0,1.0
3438,TheBetterSexDoc,0.0,1.0,1.0
3439,pestkaj,0.0,1.0,1.0
3440,MzSwaggrJakrr,0.0,1.0,1.0
3441,seanmhair,0.0,1.0,1.0
3442,jbergland,0.0,1.0,1.0
3443,stingerx,1.0,0.0,1.0
3444,christerdk,1.0,0.0,1.0
3445,little94,0.0,1.0,1.0
3446,xlittleghostx,1.0,0.0,1.0
3447,SuButcher,0.0,2.0,2.0
3448,ranoona,1.0,0.0,1.0
3449,Nattjenta,0.0,1.0,1.0
3450,agood0102,0.0,1.0,1.0
3451,kyoisorange,0.0,1.0,1.0
3452,pwetiiiCHULA,0.0,1.0,1.0
3453,kozeffect,1.0,0.0,1.0
3454,irlita,1.0,0.0,1.0
3455,NatalieLucas,0.0,1.0,1.0
3456,Chi_twnzfinest,3.0,0.0,3.0
3457,cherenbalmores,0.0,1.0,1.0
3458,mystical_maz,1.0,0.0,1.0
3459,socialnate,0.0,1.0,1.0
3460,MikeCormack,1.0,0.0,1.0
3461,Ross_Slaughter,0.0,1.0,1.0
3462,amfer391,1.0,0.0,1.0
3463,LucyMadonna,0.0,1.0,1.0
3464,RachelLVeraB,1.0,0.0,1.0
3465,sjwoodr,0.0,1.0,1.0
3466,baamtastic,1.0,0.0,1.0
3467,Sorii,1.0,0.0,1.0
3468,jamie_riley,1.0,0.0,1.0
3469,skullranch,0.0,1.0,1.0
3470,journey4evr,0.0,1.0,1.0
3471,curious1966,0.0,1.0,1.0
3472,ChrisandCal,2.0,2.0,4.0
3473,subhashTejasvi,1.0,0.0,1.0
3474,Soggybourbon,0.0,1.0,1.0
3475,cycomer,0.0,1.0,1.0
3476,macgirluk,0.0,1.0,1.0
3477,FelineRoyalty,0.0,1.0,1.0
3478,sadieandoliver,0.0,1.0,1.0
3479,imnisa,1.0,0.0,1.0
3480,NinjaReaper,1.0,0.0,1.0
3481,Chocolatedonout,1.0,0.0,1.0
3482,nikkii_xo,1.0,0.0,1.0
3483,DillyClemmensen,0.0,1.0,1.0
3484,ajdohr,0.0,1.0,1.0
3485,Zettiettie,1.0,0.0,1.0
3486,AmyFozzzzzle,0.0,1.0,1.0
3487,nurulainrahman,1.0,0.0,1.0
3488,jessica1128xo,1.0,1.0,2.0
3489,agoeke,0.0,1.0,1.0
3490,Mkenn076,0.0,1.0,1.0
3491,xKRiggsx,0.0,1.0,1.0
3492,Eiwen,0.0,1.0,1.0
3493,katherindancer,0.0,1.0,1.0
3494,cymberrain,2.0,0.0,2.0
3495,anna_ruiz,0.0,1.0,1.0
3496,schachin,0.0,1.0,1.0
3497,iloveatt,0.0,1.0,1.0
3498,trentgillaspie,0.0,1.0,1.0
3499,mpwoodward,0.0,1.0,1.0
3500,timtfj,0.0,2.0,2.0
3501,pillpushera,1.0,0.0,1.0
3502,fallenstar_,1.0,0.0,1.0
3503,paozao,0.0,1.0,1.0
3504,Alison_Collings,0.0,1.0,1.0
3505,marioc2010,0.0,1.0,1.0
3506,sacredmoment,0.0,1.0,1.0
3507,ardilla_ilusa,0.0,1.0,1.0
3508,sakshamkatyal,1.0,0.0,1.0
3509,EllisOfficial,0.0,1.0,1.0
3510,kristinacarmina,1.0,0.0,1.0
3511,chumphri,0.0,1.0,1.0
3512,Parkrocker,0.0,1.0,1.0
3513,DrNathanator,1.0,0.0,1.0
3514,stormstereo,1.0,0.0,1.0
3515,ShannonTamecia,0.0,1.0,1.0
3516,Marilyn_T,0.0,1.0,1.0
3517,lannaface,1.0,0.0,1.0
3518,sofifagnilli,0.0,1.0,1.0
3519,BeckyKingston,1.0,2.0,3.0
3520,shaynubla,0.0,1.0,1.0
3521,thecampingforum,1.0,0.0,1.0
3522,DocsDad,0.0,1.0,1.0
3523,Ulrikeb333,2.0,0.0,2.0
3524,coralh,0.0,1.0,1.0
3525,mirna_martinez,0.0,1.0,1.0
3526,samlovesjuan,0.0,2.0,2.0
3527,CarlisleCullen_,1.0,0.0,1.0
3528,maitepd,0.0,1.0,1.0
3529,Marquise21,2.0,0.0,2.0
3530,bsb96,0.0,1.0,1.0
3531,kariiinaa,1.0,0.0,1.0
3532,ddavide92,0.0,1.0,1.0
3533,laurawrsaurus,1.0,0.0,1.0
3534,Tas_E,1.0,0.0,1.0
3535,selinti,0.0,1.0,1.0
3536,Scott_M_,0.0,1.0,1.0
3537,znmeb,1.0,0.0,1.0
3538,EricaHeartsBSB,1.0,0.0,1.0
3539,kittibell,0.0,1.0,1.0
3540,sergicles,0.0,1.0,1.0
3541,supercheddar,1.0,0.0,1.0
3542,intheskies,1.0,0.0,1.0
3543,LittleBitTwistd,0.0,1.0,1.0
3544,PalliativeDoc,0.0,1.0,1.0
3545,Hakicoma,1.0,0.0,1.0
3546,bbybre,0.0,1.0,1.0
3547,ROCKGUITARZ,0.0,1.0,1.0
3548,xciindyyx,1.0,0.0,1.0
3549,xPurplexMuffinx,1.0,0.0,1.0
3550,pokapolas,0.0,1.0,1.0
3551,justinezeisman,1.0,0.0,1.0
3552,g3mini521,0.0,1.0,1.0
3553,erincampos,1.0,0.0,1.0
3554,11chiqa11,1.0,1.0,2.0
3555,GossipChicago,1.0,0.0,1.0
3556,omgits_yu,1.0,0.0,1.0
3557,arcanus2,0.0,1.0,1.0
3558,IntellectRose20,0.0,1.0,1.0
3559,danielleeddy,0.0,1.0,1.0
3560,somemandy,1.0,0.0,1.0
3561,kotiw12,1.0,0.0,1.0
3562,pamelaminoso,0.0,1.0,1.0
3563,ktrey23,0.0,1.0,1.0
3564,blkrichyrich,1.0,0.0,1.0
3565,JMUswag,0.0,1.0,1.0
3566,Torihofficial,0.0,1.0,1.0
3567,Absolom89,0.0,1.0,1.0
3568,littlemisslilac,1.0,0.0,1.0
3569,unahealyfan,0.0,3.0,3.0
3570,Sheamus,3.0,1.0,4.0
3571,TheSUPERGIRL,4.0,0.0,4.0
3572,JewelR,0.0,1.0,1.0
3573,Mom_30,0.0,1.0,1.0
3574,jeroxie,1.0,0.0,1.0
3575,cl4irethomas,0.0,1.0,1.0
3576,tOtallybOgus,1.0,1.0,2.0
3577,allyd0124,0.0,1.0,1.0
3578,whitneybrents,1.0,0.0,1.0
3579,JaiunC,1.0,0.0,1.0
3580,onarasec,0.0,1.0,1.0
3581,blackmire,1.0,0.0,1.0
3582,_misspixie_,1.0,0.0,1.0
3583,hywing_gillllie,2.0,1.0,3.0
3584,Louis_Carr,0.0,1.0,1.0
3585,WLxboxRox56,0.0,3.0,3.0
3586,jonhoneyball,0.0,1.0,1.0
3587,_weirdo,0.0,1.0,1.0
3588,Tim3P0,0.0,1.0,1.0
3589,alokm,0.0,1.0,1.0
3590,Steven_R,1.0,0.0,1.0
3591,NoNamesJustLo,0.0,1.0,1.0
3592,misscruisette,1.0,0.0,1.0
3593,CasualCottage,0.0,1.0,1.0
3594,BusStopComic,0.0,1.0,1.0
3595,__emilyy,1.0,0.0,1.0
3596,KTLVSVT,0.0,1.0,1.0
3597,tannwick,1.0,1.0,2.0
3598,gailywonder,1.0,0.0,1.0
3599,Madhobbit,1.0,0.0,1.0
3600,RAWRitsjesskthx,0.0,1.0,1.0
3601,RossStokes,1.0,0.0,1.0
3602,Bats0711,0.0,1.0,1.0
3603,nySparkled,0.0,1.0,1.0
3604,Phizzy_x,1.0,1.0,2.0
3605,lesbanim,1.0,0.0,1.0
3606,EranYaniv,1.0,0.0,1.0
3607,jameschau,0.0,1.0,1.0
3608,lessthan140,1.0,0.0,1.0
3609,McDzzty,0.0,1.0,1.0
3610,Hellamoet,0.0,1.0,1.0
3611,RahneX,0.0,1.0,1.0
3612,clandestine04,1.0,0.0,1.0
3613,thestolenolive,0.0,1.0,1.0
3614,ameliagermain,1.0,0.0,1.0
3615,tarriegirl,1.0,0.0,1.0
3616,drea_supaflyy,0.0,1.0,1.0
3617,mexiana_76,0.0,1.0,1.0
3618,kristelaaa,1.0,0.0,1.0
3619,tamera,0.0,1.0,1.0
3620,rickooo,1.0,0.0,1.0
3621,pippatyson,1.0,0.0,1.0
3622,yoyomo,0.0,1.0,1.0
3623,JenVu_s2,0.0,2.0,2.0
3624,sjbaker,0.0,1.0,1.0
3625,diahsack,0.0,1.0,1.0
3626,Keshniifi,1.0,0.0,1.0
3627,Roxanne1977,1.0,0.0,1.0
3628,vibinc,1.0,0.0,1.0
3629,StephAgresta,0.0,1.0,1.0
3630,nickienb,0.0,1.0,1.0
3631,emmyeep,0.0,1.0,1.0
3632,AshleighCurtisx,0.0,1.0,1.0
3633,smelso,1.0,0.0,1.0
3634,yogich,0.0,1.0,1.0
3635,velofille,0.0,1.0,1.0
3636,thinkmorepink,1.0,0.0,1.0
3637,kelz017,1.0,0.0,1.0
3638,SackPackies,0.0,1.0,1.0
3639,lexxisjo,0.0,1.0,1.0
3640,Dana_Jones,0.0,1.0,1.0
3641,robschmob,1.0,0.0,1.0
3642,Missmc805,0.0,1.0,1.0
3643,Jezzy14,1.0,2.0,3.0
3644,mynetx,1.0,0.0,1.0
3645,eeshkapeesh,1.0,0.0,1.0
3646,thespeckledpear,0.0,1.0,1.0
3647,JenniPhurr123,0.0,1.0,1.0
3648,darknova306,0.0,1.0,1.0
3649,nadacabani,0.0,1.0,1.0
3650,v1ntagerose,0.0,1.0,1.0
3651,andyduguid,1.0,0.0,1.0
3652,leeo_s,1.0,0.0,1.0
3653,Madison14,0.0,1.0,1.0
3654,MsStylezB,1.0,0.0,1.0
3655,miramaxfilms,1.0,1.0,2.0
3656,KaitlinMaree03,1.0,0.0,1.0
3657,GongBsMom,1.0,0.0,1.0
3658,unachance,0.0,1.0,1.0
3659,JessikaSays,0.0,1.0,1.0
3660,iLoveColbyO,0.0,3.0,3.0
3661,ediorzel22,1.0,0.0,1.0
3662,samanthuggg,0.0,1.0,1.0
3663,eleahbaant,1.0,0.0,1.0
3664,di4scott,0.0,1.0,1.0
3665,Stars_Meg,0.0,1.0,1.0
3666,Raaachii,0.0,1.0,1.0
3667,Darinac,0.0,1.0,1.0
3668,K_Hanrahan,0.0,1.0,1.0
3669,MsJennNicole,0.0,1.0,1.0
3670,peterdutoit,1.0,0.0,1.0
3671,jojo23muffins,0.0,1.0,1.0
3672,joolzgirl,0.0,2.0,2.0
3673,jesscarosello,1.0,0.0,1.0
3674,lumalfoy,0.0,1.0,1.0
3675,onehappykat,1.0,0.0,1.0
3676,JaeShaunese,1.0,0.0,1.0
3677,n0vus,1.0,0.0,1.0
3678,tyleraroundtown,0.0,1.0,1.0
3679,skarthikm,1.0,0.0,1.0
3680,Annee01,0.0,1.0,1.0
3681,Bethhh17,0.0,1.0,1.0
3682,kayewu,0.0,1.0,1.0
3683,soundofsolace,0.0,1.0,1.0
3684,zoerobinson93,0.0,1.0,1.0
3685,WestCoastGal88,0.0,1.0,1.0
3686,devwidow,0.0,1.0,1.0
3687,JamesSchramko,0.0,1.0,1.0
3688,oneewayx,0.0,1.0,1.0
3689,weezoh,0.0,1.0,1.0
3690,TopModelBri,0.0,1.0,1.0
3691,arturot,0.0,1.0,1.0
3692,Janellers12345,1.0,0.0,1.0
3693,michokest,0.0,1.0,1.0
3694,GeonsBigbuck,0.0,1.0,1.0
3695,supermANDREA,1.0,0.0,1.0
3696,kateblogs,2.0,0.0,2.0
3697,PriscysLife,0.0,1.0,1.0
3698,RealMartaTop,0.0,1.0,1.0
3699,whataheadcase,0.0,1.0,1.0
3700,brmbds,1.0,0.0,1.0
3701,FabDesigner,0.0,1.0,1.0
3702,Tokyo_Tease,0.0,1.0,1.0
3703,BlogWellDone,0.0,1.0,1.0
3704,PreternaReviews,0.0,1.0,1.0
3705,mrs_aaberg,1.0,0.0,1.0
3706,rodedomenici,0.0,1.0,1.0
3707,WeRunLA,1.0,0.0,1.0
3708,Casser09,0.0,1.0,1.0
3709,cci_hates_you,1.0,0.0,1.0
3710,ARGibson,1.0,0.0,1.0
3711,NicolePeeler,0.0,1.0,1.0
3712,tazzman61,0.0,1.0,1.0
3713,kimalojado,1.0,1.0,2.0
3714,toribaro,0.0,2.0,2.0
3715,luciuskallias,0.0,1.0,1.0
3716,chods70,0.0,1.0,1.0
3717,rebecca_pointe,0.0,1.0,1.0
3718,alexmaslow,0.0,1.0,1.0
3719,juuuso,1.0,0.0,1.0
3720,DownUnda2008,1.0,1.0,2.0
3721,FayeCrumpton,0.0,1.0,1.0
3722,drvktr,0.0,1.0,1.0
3723,LostMarilyn,0.0,1.0,1.0
3724,Jodz101,1.0,1.0,2.0
3725,theycallmemidge,1.0,0.0,1.0
3726,Jmscavaleiro,1.0,0.0,1.0
3727,missrosababyy,0.0,1.0,1.0
3728,LiLMissLeighann,1.0,0.0,1.0
3729,gusgusly,0.0,1.0,1.0
3730,nikicheong,1.0,0.0,1.0
3731,susietech,1.0,0.0,1.0
3732,zooeeeee,0.0,1.0,1.0
3733,Mzpasion,0.0,1.0,1.0
3734,Deesmileyface,0.0,1.0,1.0
3735,TferThomas,1.0,1.0,2.0
3736,heatheriscuddly,0.0,1.0,1.0
3737,DomesticSluts,1.0,0.0,1.0
3738,shamim86,1.0,0.0,1.0
3739,Jessica0527,0.0,1.0,1.0
3740,serendipitie,0.0,1.0,1.0
3741,alimercedes911,0.0,1.0,1.0
3742,Robi27,0.0,1.0,1.0
3743,taschaiscool,0.0,1.0,1.0
3744,perthtones,0.0,1.0,1.0
3745,MrPhattyCakes,1.0,0.0,1.0
3746,novemberlight,0.0,1.0,1.0
3747,huma_rashid,0.0,1.0,1.0
3748,brandtagsdotnet,0.0,1.0,1.0
3749,DaRevolutionary,0.0,1.0,1.0
3750,audrey86,1.0,0.0,1.0
3751,StaceSpice,1.0,0.0,1.0
3752,ACD93,0.0,1.0,1.0
3753,eldonvito,1.0,0.0,1.0
3754,HotMama562,1.0,0.0,1.0
3755,angelheadbands,0.0,1.0,1.0
3756,LauraDoogan,1.0,0.0,1.0
3757,TaylorHann,1.0,0.0,1.0
3758,VeraaCorruptedx,0.0,2.0,2.0
3759,NvdB22,0.0,1.0,1.0
3760,cley26,0.0,1.0,1.0
3761,lennyyu,0.0,1.0,1.0
3762,abarnum,0.0,1.0,1.0
3763,FrontDeskLady,0.0,1.0,1.0
3764,UA86,1.0,0.0,1.0
3765,liliasua,0.0,1.0,1.0
3766,aleksrose,1.0,0.0,1.0
3767,Kacymru,1.0,0.0,1.0
3768,annekaylee,0.0,1.0,1.0
3769,wendywings,3.0,0.0,3.0
3770,tgosingtian,0.0,1.0,1.0
3771,knightleyyeahh,0.0,1.0,1.0
3772,The1BigTuna,1.0,0.0,1.0
3773,chrissiea,1.0,0.0,1.0
3774,Eldonna,0.0,1.0,1.0
3775,Plantera,0.0,1.0,1.0
3776,yayitsezekiel,0.0,1.0,1.0
3777,mamacessie,0.0,1.0,1.0
3778,courtneysaysss,0.0,1.0,1.0
3779,ejsuess,0.0,1.0,1.0
3780,meryreino,1.0,1.0,2.0
3781,buffy6490,0.0,1.0,1.0
3782,Jennifer2943,0.0,1.0,1.0
3783,p1x13,0.0,1.0,1.0
3784,deirdresm,0.0,1.0,1.0
3785,karinb_za,4.0,1.0,5.0
3786,luke_bailey,0.0,1.0,1.0
3787,ianrckstr,0.0,1.0,1.0
3788,youbetheanchor,0.0,1.0,1.0
3789,FavoriteGift,0.0,1.0,1.0
3790,kisforkamelia,1.0,0.0,1.0
3791,ChitraChaudhuri,2.0,0.0,2.0
3792,francinedarling,0.0,1.0,1.0
3793,VanessaEfron,1.0,1.0,2.0
3794,RobertaRae,0.0,1.0,1.0
3795,stacyjill,0.0,1.0,1.0
3796,missmonstermel,1.0,0.0,1.0
3797,tinatmarie,0.0,1.0,1.0
3798,MissSusannah,0.0,1.0,1.0
3799,joybianchibrown,0.0,1.0,1.0
3800,theiveys,0.0,1.0,1.0
3801,RobertRawson,1.0,0.0,1.0
3802,mattchedit,2.0,1.0,3.0
3803,fashearlyxx,1.0,0.0,1.0
3804,vickyrao,0.0,1.0,1.0
3805,Melig123,0.0,1.0,1.0
3806,fellowcreative,1.0,0.0,1.0
3807,jordanmccuaig,1.0,0.0,1.0
3808,NuellePena,1.0,0.0,1.0
3809,KapilJoshi,3.0,0.0,3.0
3810,itsbajigidy,0.0,1.0,1.0
3811,philjevons,0.0,2.0,2.0
3812,rehfrota,0.0,1.0,1.0
3813,Neofish42,0.0,1.0,1.0
3814,charliestyr,1.0,0.0,1.0
3815,jimatix,1.0,0.0,1.0
3816,bathinginluxury,0.0,1.0,1.0
3817,PaulaHarveyx,0.0,1.0,1.0
3818,Timvansas,1.0,0.0,1.0
3819,Rachel01989,0.0,1.0,1.0
3820,leatherfacebook,0.0,1.0,1.0
3821,DrewLarison,0.0,1.0,1.0
3822,SANOMI,0.0,1.0,1.0
3823,chiniehdiaz,2.0,1.0,3.0
3824,lilmo4ever,1.0,1.0,2.0
3825,toxikjay,1.0,0.0,1.0
3826,Bockman13,0.0,1.0,1.0
3827,Genever,1.0,0.0,1.0
3828,tabitharose93,1.0,0.0,1.0
3829,mnystedt,1.0,1.0,2.0
3830,shannon7183,0.0,1.0,1.0
3831,Fuzzie_74,1.0,0.0,1.0
3832,Carrie___,1.0,0.0,1.0
3833,PembsDave,2.0,1.0,3.0
3834,kelltrom,0.0,1.0,1.0
3835,itsnotsoizzy,1.0,0.0,1.0
3836,lecadi,0.0,1.0,1.0
3837,TwiStedCoVerGrl,0.0,1.0,1.0
3838,InnovativeCrib,0.0,1.0,1.0
3839,Tatiwii,0.0,1.0,1.0
3840,idaremyidea,1.0,0.0,1.0
3841,chris_leung,1.0,0.0,1.0
3842,TinchenFFM,1.0,1.0,2.0
3843,Kristina_001,0.0,1.0,1.0
3844,rgoodchild,2.0,1.0,3.0
3845,tinaarons,0.0,1.0,1.0
3846,tiaaaaa,0.0,1.0,1.0
3847,rollcanja,1.0,0.0,1.0
3848,urbanperspectiv,0.0,2.0,2.0
3849,qcevolution,0.0,1.0,1.0
3850,AppleCryptMods,1.0,0.0,1.0
3851,g1mm34d,0.0,1.0,1.0
3852,angeldaniel,0.0,1.0,1.0
3853,itaggs,0.0,1.0,1.0
3854,davidatkinson89,0.0,1.0,1.0
3855,theresatrujillo,1.0,0.0,1.0
3856,93miranda,1.0,0.0,1.0
3857,faithoo,1.0,0.0,1.0
3858,Makenzesgranna,0.0,2.0,2.0
3859,tallivansunder,1.0,2.0,3.0
3860,aprilmarie2004,1.0,0.0,1.0
3861,paulrichpaul,1.0,0.0,1.0
3862,LIQUIDBONEZ,1.0,0.0,1.0
3863,sootandpoo,1.0,0.0,1.0
3864,emily0418,0.0,2.0,2.0
3865,wittlepiggy,1.0,0.0,1.0
3866,tweeteradder11,0.0,2.0,2.0
3867,all_lee,0.0,1.0,1.0
3868,gerard_k,1.0,2.0,3.0
3869,vehlr,0.0,1.0,1.0
3870,guy,1.0,0.0,1.0
3871,MillZz,0.0,1.0,1.0
3872,Margreet777,0.0,1.0,1.0
3873,j_lefkowitz,0.0,1.0,1.0
3874,mysocksrock,1.0,0.0,1.0
3875,GeorgeOMMind,1.0,0.0,1.0
3876,GuRLDiiGGy,1.0,0.0,1.0
3877,iKasperr,1.0,1.0,2.0
3878,JD2128,1.0,0.0,1.0
3879,pink_triangle,0.0,1.0,1.0
3880,Adenise7,0.0,1.0,1.0
3881,Robertux,0.0,1.0,1.0
3882,NaomiArsyad,1.0,0.0,1.0
3883,mj22787,1.0,0.0,1.0
3884,bhourihan,1.0,0.0,1.0
3885,spazzumgurl,0.0,1.0,1.0
3886,TootsiiePop,0.0,1.0,1.0
3887,Sirtoby73,1.0,0.0,1.0
3888,vacant_heart,2.0,1.0,3.0
3889,anonymum,0.0,1.0,1.0
3890,MEELAmac,0.0,1.0,1.0
3891,CelebReport,0.0,1.0,1.0
3892,wrightstate,0.0,1.0,1.0
3893,glepa,1.0,0.0,1.0
3894,AvidCyclist_Ray,1.0,1.0,2.0
3895,surfnmusicexpo,2.0,0.0,2.0
3896,LaShandaDH,0.0,2.0,2.0
3897,HelenGuttridge,1.0,0.0,1.0
3898,johnharkabus,0.0,1.0,1.0
3899,larryloik,1.0,0.0,1.0
3900,lisaduhart,0.0,1.0,1.0
3901,alicepopey,1.0,0.0,1.0
3902,DJTompie,1.0,0.0,1.0
3903,hiimisabelle,0.0,1.0,1.0
3904,Diana_1957,1.0,0.0,1.0
3905,Sccrmonkey5,0.0,1.0,1.0
3906,EmilyExactlyx,0.0,1.0,1.0
3907,Tyrone17,0.0,2.0,2.0
3908,MaraTorrealba,0.0,1.0,1.0
3909,AmandaSevold,0.0,1.0,1.0
3910,PangTama,1.0,0.0,1.0
3911,daniel_eason,0.0,2.0,2.0
3912,LisbethTanz,1.0,0.0,1.0
3913,tokidoki_jessi,1.0,0.0,1.0
3914,BeccaBabyface,0.0,1.0,1.0
3915,beccagriff,1.0,0.0,1.0
3916,shrimponunicorn,0.0,1.0,1.0
3917,taykel,1.0,0.0,1.0
3918,mrsjasperhale1,0.0,1.0,1.0
3919,FatOracle,0.0,1.0,1.0
3920,KyngDyngalyng,0.0,1.0,1.0
3921,MonDanielle,0.0,1.0,1.0
3922,HWDesign,0.0,1.0,1.0
